#/**
#  *
#  * French message catalog
#  *
#  * GForge: Breaking Down the Barriers to Open Source Development
#  * Copyright 1999-2001 (c) VA Linux Systems
#  * http://sourceforge.net
#  *
#  * @version   $Id$
#  * @author Olivier Gerard
#  *
#  */
#
# ChangeLog:
#
# 2000-09-25  Olivier Gerard
#	* Initial translation
# 2000-10-15  Alexandre Aufrere  <nikopol@users.sourceforge.net>
#	* Translation and correction
# 2002-04-10 Roland Mas <lolando@debian.org>
#	* Translation from Base.tab
# 2002-04-17 Roland Mas <lolando@debian.org>
#	* Added about/about_blurb, plus a few minor fixes
# 2002-09-25 Christian Bayle <bayle@debian.org>
#	* Added more account_register/blurb
#
system	locale	en_US
system	strftimefmt	%e %B %Y %H:%M
system	datefmt	d/m/Y H:i
about	about_blurb	<h2>À propos de Sourceforge</h2>Ce site tourne avec Debian Sourceforge, un dérivatif du code sous lequel tourne <a href="http://www.sourceforge.net/">Sourceforge.net</a>.  Les informations présentes sur cette page ne documentent que Debian Sourceforge.  Veuillez vous référer à <a href="http://www.sourceforge.net/">Sourceforge.net</a> pour obtenir des informations sur leur code.<br><br><b>Auteurs</b><br><a href="staff.php">L'équipe</a> Sourceforge a travaillé dur pour que le projet Sourceforge aboutisse.  Si vous voulez savoir qui est derrière ce projet, en voici l'occasion.<br><br><b>Remerciements</b><br>Nous devons beaucoup aux auteurs du code qui permet à Sourceforge de tourner, mais nous aimerions également étendre notre gratitude aux personnes et organisations listées <a href="thanks.php">ici</a> pour l'aide qu'elles nous ont apportée.<br><br><b>Pour plus d'information</b><br>Si vous avez d'autres questions, contactez la <a href="http://mail.freesoftware.fsf.org/mailman/listinfo/debian-sf-users">liste de diffusion des utilisateurs de Debian Sourceforge</a>.  Vous pouvez également jeter un oeil sur la <a href="http://savannah.gnu.org/projects/debian-sf/">page du projet</a> Debian Sourceforge sur Savannah (un autre dérivé de Sourceforge, hébergé par le projet GNU et la FSF).<br><br><b>Copyrights</b><br>Le code originel de Sourceforge a été écrit par la société VA Linux Systems (qui a depuis changé son nom en VA Software) et publié sous la licence publique générale (GPL) GNU.  Le copyright leur appartient donc en grande partie.<br>Le code qui permet de faire fonctionner ce site, en revanche, est Debian Sourceforge, une version modifiée pour fonctionner sur des systèmes Debian.  Les changements visibles sont principalement des corrections typographiques et des bugs, mais nous avons également développé un système d'installation: Debian Sourceforge est facile à installer, configurer et exploiter dès que vous avez un système Debian.  Debian Sourceforge a été réalisé par Christian Bayle et Roland Mas, avec diverses contributions ponctuelles apportées par diverses personnes.<br><br><b>Marques déposées et autres</b><br>VA Linux Systems et Sourceforge sont des marques de la société VA Linux Systems (actuellement VA Software).  Linux est une marque déposée de Linus Torvalds.  Les autres marques déposées et copyrights sont les propriétés de leurs propriétaires respectifs.  Le contenu appartenant à VA Linux Systems est copyright 1999-2001 VA Linux Systems, tous droits réservés.<br><br>
account	title	Préférences de votre compte
account_change_email	message	Vous avez demandé un changement d'adresse e-mail pour votre compte sur Sourceforge.\nVeuillez visiter la page suivante pour que ce changement prenne effet :\n\n<http://$1/account/change_email-complete.php?ch=_$2>\n\n -- l'équipe Sourceforge
account_change_email	section	Préférences de votre compte
account_change_email	subject	Sourceforge -- vérification
account_change_email	title	Changement d'adresse e-mail
account_change_email	mailsent	<P>Un courrier électronique a été envoyé à votre nouvelle adresses. Suivez les instructions du courrier électronique pour terminer le changement d'adresse. <P><A href="/">[ Accueil ]</A> 
account_change_email	desc	<P>Changer votre adresse de courrier électronique va necessiter une confirmation de votre nouvelle adresse, pour que nous puissions nous assurer que l'adresse est correcte.  <P>Nous avons besoin d'une adresse correcte pour chaque utilisateur compte tenu du niveau de droit que nous donnons aux comptes. Si nous avons besoin de contacter un utilisateur au sujet de problemes sur son compte shell ou son compte projet, il est important que nous puissions le faire.  <P>Soumettre le formulaire ci-dessous vous enverra un lien de confirmation. Suivez le lien pour validez votre changement d'adresse.
account_change_pw	confirmation	<h2>Confirmation du changement de mot de passe</h2><p>Félicitations.  Vous venez de changer votre mot de passe.</p>
account_change_pw	section	Préférences de votre compte
account_change_pw	title	Changement de mot de passe
account_editsshkeys	section	Préférences de votre compte
account_editsshkeys	title	Édition des clefs CVS/SSH
account_first	about_blurb	Vous êtes maintenant un utilisateur enregistré de Sourceforge, l'environnement de dévelopement en ligne pour les projets de logiciels libres.<p>En tant qu'utilisateur enregistré, vous pouvez participer pleinement aux activités du site.  Vous pouvez maintenant poster des messages dans les forums des projets, rapporter des bogues aux logiciels hébergés par Sourceforge, vous enregistrer pour faire partie de projets, ou même démarrer votre propre projet.<p>Nous vous conseillons de prendre le temps de lire la <a href="/docs/site/"><b>documentation du site</b></a> pour tirer pleinement parti de Sourceforge.<p>Profitez bien du site, et n'hésitez pas à nous faire part de vos remarques et de vos idées d'amélioration pour Sourceforge.<p> -- l'équipe Sourceforge
account_first	title	Bienvenue!
account_login	deleted_account	<p>Votre compte sur Sourceforge a été supprimé par l'équipe Sourceforge.  Ceci peut être dû à deux raisons : soit vous avez demandé à ce que votre compte soit supprimé, soit votre compte a été utilisé à des fins non autorisées et nous avons dû le fermer.  Si vous avez des questions ou des remarques à ce propos, veuillez soumettre une <a href="/support/?group_id=1">requête au support</a>.<p>Merci.<p> -- l'équipe Sourceforge
account_login	iewarn	<H2><FONT COLOR="RED">Les utilisateurs de Internet Explorer doivent utiliser IE 5.01 ou supérieur, de préference avec SSL 128-bit ou utiliser Netscape 4.7 ou supérieur</FONT></H2>
account_login	macwarn	<H2><FONT COLOR="RED">Internet Explorer n'est pas supporté sur Macintosh. Utilisez Netscape 4.7 ou superieur</FONT></H2>
account_login	pending_account	<p>Votre compte est en attente de confirmation.  Un e-mail vous a été envoyé, contenant un lien vers la page qui activera votre compte.<p>Si vous avez besoin d'un nouvel envoi de ce message, cliquez ci-dessous et il vous sera renvoyé à l'adresse que vous avez donnée pendant la phase d'enregistrement.<p><a href="pending-resend.php?form_user=$1">[Renvoyer le message de confirmation]</a><br><hr><p>
account_login	title	Connexion
account_login	cookiewarn	Les Cookies doivent être activés aprés ce point.
account_login	loginname	Nom de Login:
account_login	passwd	Mot de passe:
